Name,Pw,Money,Age,Rate,accNum,keyID,keyMoney
WTNSaWFIQnFNVFVaVU5MVlpY,7f7656b3624914f4b1cef3df9d658bf081ce7b18ab2cffb7513efde79ea86efb,TXpFM016azVOVE1MVU1PVlBC,55,4.1,2387-7561-9040-1578,MTUZUNLVZX,LUMOVPB
ZEdWNmJHSjVUWEtIUk9RT05Q,d94d5c88c07ec95da386578927b5e8f20f2a3a9c05241aedf52754a26bfc4e63,T0RFMk1qUTJKT0lYSkpYV0NY,27,7,5146-5959-9250-5611,TXKHROQONP,JOIXJJXWCX
YzJ0a1luRjJJWFZHTFpIUUdX,fab33a3349cd959007e8790424dcde784d5dd38930c1036812ac4d10b682688d,TXpZNU1qZ3lNellGQ1hPQ0xM,22,2.5,8916-6108-4382-7859,IXVGLZHQGW,FCXOCLL
ZEhObFluaGlNV1BDQkhTSkpP,d986cd1f5c3f36148425af17535a0014da78e4caeceed5f5b48ba6d8eb501072,T0RVd05qQTJOalVBRlRXRFRL,67,5.1,4390-7391-6572-1456,MWPCBHSJJO,AFTWDTK
Wm1wMFlXRnhBRU1XV0dBU0xB,ee1c417a5d34d383916c85ccef8cf6c301a2b3c46d8bba42b529f1a011e849db,TVRjeU9UQXlPVEFZTlVRV0lQ,42,7.5,8410-7538-7656-1435,AEMWWGASLA,YNUQWIP
Y0dsb1pHNW9KVlZRQkJFWUdY,2c131f0670386a5660eecd23a16442966c269a0b20a420e2fde77bfefe2775ab,TlRVNU5UazFNRGtGSEdHUlVE,74,7.8,7734-7036-1860-8048,JVVQBBEYGX,FHGGRUD
YUhSNWJISnZIU1VaUUxPR0hQ,fd624d24ca1b7e064558c9329c5804a3cf0b25f50a20ffa9a9d60e7ce3bd9c32,TVRjME5ESTVPVEFDVVRPSEJW,40,2.9,6297-5273-7966-2762,HSUZQLOGHP,CUTOHBV
Y1hkNWRXZDFJTE9IS0FUWEFB,cfe4f8cea4114ae7d077a0b1d6fa9fc7c47d3c3b9e7677a66163038d430b6435,TkRRME9UQTNNd01WQVFDV0tR,52,2.5,3423-8152-9502-1503,ILOHKATXAA,MVAQCWKQ
WjNKMmMyRjNCQllUV0lOVlFS,effa6f2c7dc5949f2e6ec4cd981ae0d835b477990c95d1a2a69aeaaaea87a0e9,TkRnMU56Y3hOallER0hLRUlM,43,7.1,5703-7438-7882-7682,BBYTWINVQR,DGHKEIL
YTJoamNXWmtTVFFHVEZZQkRQ,bbf6c2a348b506f768243cf5a1cd5c770f83478b7f7a500ffc437c61e1b251f0,TlRRM05ETXdNRGtRT1lFTUdC,30,5.8,7495-6493-9977-3201,STQGTFYBDP,QOYEMGB
ZUdsc2RtaDZRQ0lPQUpTUFRW,26a7e78dd0f17ff14dd6eafdca926600acba9b877e6df954be9ac1f81b21736d,TXpBNE1UZzBORGdCU0ZOVkNV,78,6.2,7769-6078-1161-9707,QCIOAJSPTV,BSFNVCU
ZFdSc2QzcDNNQVdITkpJSEtW,ce3e2d004f856615182a311b37662a154d4799bec317b08d470444420fb02fbe,TmpJME5qVXdPRGNLV0lIWkRD,27,2.6,8363-8020-3722-3926,MAWHNJIHKV,KWIHZDC
YVcxcmIyeHJUSEdESkZZU1VO,980bea4280a10ed444d4a6a4f34a7466a005f1ddd33f0463853d96266d8501be,T0RJMk16VXpOVFVBVllDT0lI,55,3.8,7757-1010-3081-2791,THGDJFYSUN,AVYCOIH
WVcxb2VtdGhJWU5EUkdDS1NE,f9016b56ee8d68820cc662010b0a221b2065703d6ff448726fb3ae2ada18344d,TnpJMk5qWTJPRElYQ1lLSk9Q,52,3.8,6532-6703-2693-8721,IYNDRGCKSD,XCYKJOP
Wm14dlkzSndVSE9XRlNFV1BG,2ed34d8b09597c2e04738b084033975e793082dedb8bd42d2f364cd4acddb8e7,TXpjM05ESTFOemdVUEJIQ0RG,57,8.3,5558-4265-9037-2119,UHOWFSEWPF,UPBHCDF
YkcxcmQyUnRKUVVBR1ZJQVVY,4f105edd423ad715b5e59b967fdce362d4dee64314d01a9e8ba0b552151395ad,TWpnd056RTRNRFlURUhQUU9V,50,1.1,4237-5261-9449-5634,JQUAGVIAUX,TEHPQOU
Y1d0eGFXWmxDR1pHTENDSlND,6e2f0c451672f0ea75800e3ef70b10711ea890e141e6844e13ec3065e4055bb6,TXpVMU1EYzBNallOVk1TTUNY,78,5.3,5304-1936-9227-8723,CGZGLCCJSC,NVMSMCX
ZFdObWVYcDNLSVVIWENLV0VT,86c407c364b96a73666f00c80d4b63a0808c56ad5547dea579ff8c2a0124faac,TmpJNU16ZzJNak1PSEFWR1FT,62,4.4,3935-3240-4073-4305,KIUHXCKWES,OHAVGQS
ZG5aaVkzcDROREhMQ1hYWllB,06781fb2ee000485d5d8b55efadc9399e4493b51aa35721e0bff9c4c40193cce,TmpreE1qY3pOVE1DSUFIT1pM,31,8.6,8693-5987-8558-6984,NDHLCXXZYA,CIAHOZL
WVdGeWJteHhISldDQ0hNSkVK,68e77eb16f96908e45c41f1382c9cb735fae8770663b584209577664d1261b9b,TkRZNU5qWTVNRGNYTkxCQ05I,60,6.1,1199-4572-7223-3532,HJWCCHMJEJ,XNLBCNH
ZDNoaFkyOW5LQ0pGWUtaWUVH,4f275e54d3362a3743bc9d9fee6247593fdc380c526a0d9fa54c2f9072782123,T0RnNU9USTJNVEFBV0tJRk9J,57,6.7,9910-9420-3380-1693,KCJFYKZYEG,AWKIFOI
ZUc5MWFuaDRVWURXU01RV1JI,336fd4815d84a220ed8977b7862c355ed5d88685e7c9241beeaa7bc2cbf0dba8,TmpreU1UZzNPVE1GQ1hMWElV,34,3.7,3393-4728-9078-4433,UYDWSMQWRH,FCXLXIU
Ykd4NGRuZHRRQ0lBTkNJWUFO,5d1f23d49aa744b96e70cb4ae3438a2d549ca9159e25cd0df127527092cdfc44,TkRReE16azFOVGdLRERQTUpR,54,5.5,2124-8989-6468-2172,QCIANCIYAN,KDDPMJQ
WjJ0NWFuaHJOU0NCVUVBSUpK,cf90566da8c8781fa8bcbb2e216538434c5ad90e3606eff764d9616a24751853,TmpBNU5EazRNRGtOV1VTUEZK,38,1.6,9777-1710-1676-1383,NSCBUEAIJJ,NWUSPFJ
ZDNGa2JXWnJaWk1RQ1pJVFFI,13c44722ef6b20762e14770e41a13180ac183f91a2bae58160698407a1c9b2f0,TWpJMU1UazVNelVZTE9TSlBY,33,6.5,1648-7873-4027-6042,ZZMQCZITQH,YLOSJPX
Ym5ka2RHVnZKT1FEUlFTVkpX,695a4e35a38ea629a3e510ea149a4dea8a02f4e0089e39894192466197068eda,T1RFMU1qRTFOakVOV0lBU1ZG,21,1.2,5296-9142-7657-4934,JOQDRQSVJW,NWIASVF
Wlc1cWJHNW5HQURNWlpFU01C,d0cc4069506de75629989bd1f29aa3b055fc31689bfb23788260621689d14ca1,TmpVeE5UUXlOakFTR0NUR1BN,64,4.6,1330-2265-3180-5856,GADMZZESMB,SGCTGPM
Yld0b1pXNXlCQlhHSFFGVUVa,1012c35f21d350a20eb33d89a2bb31d6da7d04fa8c25654950ebdc4ae09c681b,TmpVMk1qazJOalFQQUpSUVRS,40,7.1,6440-4315-3890-3438,BBXGHQFUEZ,PAJRQTR
WjJoMlpXMXpQVUtEQkFXTU1V,674c1820b06f1c930e0ac12e25397e2668dfa864d38cecaec4188755f7c40b4f,TWpnNU5qRTVOak1HSUhSWVNN,56,6.9,2768-7567-5023-7733,PUKDBAWMMU,GIHRYSM
Wm1sM2NIWjFBWFZESUZFTk9T,57c76d50d5473ebc87b54e970ec6f10f5cdbf26f8d14f2d4604aa5de913906e8,TVRrMU9EQXdOemNXRURKVldY,71,5.4,6706-3506-4392-1837,AXVDIFENOS,WEDJVWX
Y21GcGNuZHRYTlJWUUFTTEdH,a22b9125c7477173e2e50dc36f9014a0c48b2c140605bd06522ec65b757dc22d,TmpZNU1UQTJNakFKV0lOWUtZ,22,5.6,4749-5281-3320-1775,XNRVQASLGG,JWINYKY
Ym5KaVpXZDZUWEpER1pCQkFF,c43827378fa62b73a92abe2fe7cd16348770a658aa1871464605064d5b0e486a,TWprMU56Z3dORE1PSVdOSVNE,65,5.3,9396-7312-8390-4124,TXJDGZBBAE,OIWNISD
YzJWdGRtdHlSTUZSVkFMRFBZ,5cae8bce2be5623686ffcb5b460bc30279edb1b20fc1a226e4190c3076c67a45,T0RZek56STNNelVHV09aTU1J,39,7.8,8528-6687-7144-5766,RMFRVALDPY,GWOZMMI
ZW1seGJIaGtTT0pEU1lDVURU,e6f04fd4ed2e8b7991a725cf2a151aa1fbd5c9097989d0ef7b7f1048248edd0f,TmpNeU5qQXpPVFVWT1lVRk1X,30,1.8,7511-7126-7890-4401,SOJDSYCUDT,VOYUFMW
YzNWb2FYVnJLSEZOWFBPV0tD,deea63ba156b14294ad898382e518afb47df0ad444b9f2efd90105ff21c6f744,TlRjMk9EVXdPRFVMREtHVlBT,72,7.8,3665-4373-4707-9028,KHFNXPOWKC,LDKGVPS
YW5saFpHaHJMRVBEUUpBUVZJ,d0a512370b906cb0bb7d93d7feae5541ebf61a6ab655240e51761987091b04be,TVRjME1UVTROekFXQVRRQkZB,77,5.1,5119-6516-9995-5605,LEPDQJAQVI,WATQBFA
ZG1od2VuSjBCRU1JSE5IS0xL,40c751abad53b0939868a1838180d6e431d733036a261439bc6ae672dbf4e669,TVRBek56WXpPVFVGSUZGQ0tV,31,1.4,9720-3225-3244-5134,BEMIHNHKLK,FIFFCKU
ZEhwdFozUm1WWFpQQU1JVFFT,fad35f5292e05aaf99cb839aef92162ae51fe6ec676e4e4a6cc110e4444ce87c,TkRFMk5ETXhNek1IT09ESVlG,40,7.3,8656-4393-6261-3658,VXZPAMITQS,HOODIYF
Y21oamRuSnpQWE5MT1BERVda,e01c67d49a3cdcd32de7a20f8847370186b1f3088b69b4511926202c2748756f,TlRJNU1qYzBPREVLWFdCTk9a,45,6.4,4984-9805-8401-9356,PXNLOPDEWZ,KXWBNOZ
YW1oNGFubHJRUUFHUEdHU0VX,c77bc11a349c236bd981cb8577aa539db6215d8216bc8ea3f4c75edf9fa80057,T0RNMU9EQTROREVHWUVOS1Ja,21,6.6,7676-3637-1482-6414,QQAGPGGSEW,GYENKRZ
YUhwamVHaGtRV1FSWUhTWUVD,55780f6fc1b9afbce9ca4274a296e8e16e25f8a5813771a2f006af915a4e29db,T0RNNU9URTBOVElSR0dBQUZJ,68,1.4,2460-7950-6481-2846,QWQRYHSYEC,RGGAAFI
YVcxcWMySnFJSEdQTFZIQVVN,1e4981040f7c28813abb7de0db205f6202f59ca9c5f3a156e94b02cbe7e6aadc,TnpBeU1qYzNPRElFSkdGTEZZ,76,8,7671-6165-1919-3574,IHGPLVHAUM,EJGFLFY
ZFdkcGMzQjNTREVQQVJKQ0ZY,2685790e547800e21901425783e7c88e71a6c450527b24d96f457cb4781d5548,Tnprek5qYzFPRE1IWEVLTkdD,26,5.5,3785-3628-3460-6355,SDEPARJCFX,HXEKNGC
WTNCaGRXMXdVU1FVQ1hBVU9V,25049771053099450482de4967d34a55db07aae7d23b0b070e80484b21c1fd5a,TkRnNU1USTVOVEFYUURIT1VQ,26,8.4,2824-8248-9976-9408,USQUCXAUOU,XQDHOUP
Y21GMmNXaG5BWldBTkhIVU5F,1e7ed8fbde8501195c4f37ed6932abd4ed4f90d6cf77280c0a0c8cb3c0913382,TWpRMk9UZ3dOd09JVlJMQlBM,79,7.4,9736-9440-8702-2574,AZWANHHUNE,OIVRLBPL
Wm01bmEycHlYR0JLQ0pVSkRQ,b7ecd52b8dae21791cd712c6c582f815d211c3accd8b3230a4f82c7751c594b4,TmpBd01ETTFNVFlUTUhMSlFL,75,1,9376-7036-1005-2677,XGBKCJUJDP,TMHLJQK
Y25Sc1pYQnlZRlZDVU9BSk1J,9b1d1406c1732563f411d7c01433387b97a2077fee64d1901b1a6cff5f56aa6e,TVRZMU1EWTJPQVJFSVlFTlRJ,24,4.3,9421-4786-9783-7978,YFVCUOAJMI,REIYENTI
ZFdWcmVXZHVEREJERkxDRVRG,85c7425fe5ba7243a41f56e0dc97f9105fde46b8471247ee7b45680f3a91dcd8,T1RjNE16RTNNRGdHTEJISlNV,28,6.8,6041-9292-5365-5880,DDBDFLCETF,GLBHJSU
ZDJabmRHMXRKTkRQT0VMTENI,ce1129f010e84b7deff4b7307d9082301306fac294897019e82eb4f34fddf08a,T1RNNU56SXlOVE1LQVZCS0FN,77,1.3,4317-4932-1439-5710,JNDPOELLCH,KAVBKAM
WW5admJtNW1QREVBRE9TWktL,78b1c64b73e03d63a288ce9f493fd7aa6070042f8c60867b94ff5df3f4ff2d54,TnpBd09EQTJNemdSSlhaU1BJ,78,1.5,3579-2374-5956-8238,PDEADOSZKK,RJXZSPI
WjNKdGVHcHVVSVhWVEtaR1ZG,26382045a3dfc6bd51d0d326fa60c6cad5db8337aee5a59a9adccd7ccc19f4a9,TnpnMk1EUTJORElBV0tWVUlQ,31,5.3,9175-7071-7682-8706,UIXVTKZGVF,AWKVUIP
YTNKblpHVnpZR1hQTUJCUUZU,16ddee7d0a2b268e1d7bed07aa70ad0de99b6e987f4af08dbeae352636eb79bf,T1RJMk1ERTBNemtVQUpHWldJ,45,7.6,4376-4681-6493-6266,YGXPMBBQFT,UAJGZWI
WjNsbmNYWndEWFRWRFNJQk5P,b9aecb60a4145f5c85236f201aeeddb0113c1cb170b34137185d5e11c5a96dd7,TXpRek1UTTBORGNGR0hDVFJB,71,1.3,7298-8782-5878-6003,DXTVDSIBNO,FGHCTRA
ZDNwNlkyNWxLVE1TU1hDUEdR,499bbae89bc006735b0b84672c6a4b43e492d55dfa9742fab723b7458f96fd43,TnpJME5qWTJOVFlZREFNRVNK,42,4.5,3723-2989-1878-8719,KTMSSXCPGQ,YDAMESJ
Wm1SblpuUnJFSUNNS1hFUlZM,f11628dfa6de7cb38676be5f63d71989aaad2794988ce4b76148c18a1d2bb47a,TXpnM01EZzFNaklXUlBYU1BW,73,2.6,9370-5988-8718-2082,EICMKXERVL,WRPXSPV
YUhGM1ptRjVWT0JWU1pYRUZI,65731b5a0f10e52dfd767a19991f93faf1c6a1976346a190bd06517a9b8aeedf,TnpNeU56SXlPVEVZREJSTEpa,44,7.2,8538-6221-2247-4773,VOBVSZXEFH,YDBRLJZ
ZUhwcloyOXlIR0hPVUpGRkdR,6be91c99e50d0dffad577c0e0de42cd3bc142934ffcc8d33da9ce8f73059b37f,TWpNNE1EWTJPVGdPRkpKR0JB,77,8.7,1053-1642-5388-5654,HGHOUJFFGQ,OFJJGBA
YzJWeGRHZGxTT0RXV0ZBUVRT,a270aaebd11e17acdd38347e84166915eccd878870207f5717bc90a79ee8f097,TkRrek5UYzFPVFFIUkROTlpD,65,8.3,5320-5347-7306-8961,SODWWFAQTS,HRDNNZC
WkhSNmMzSnFLUllCUElaSkZY,a8ee644d4c447914ef07cc6ebf30854c238e75069395ac4c43f983cc6ff5a18c,T1RNNU1UVTFOemtQVUpGUFZI,51,8.6,9992-7611-4012-8852,KRYBPIZJFX,PUJFPVH
WVdWMmJXdG5aQVdUREtFU01G,9e71cdbe5ddf194c121f1dc8ef4ed2cf00f422623fcc7075f133d584f4bbedea,TXpnek9UVXlOVGtJRUxITkZB,52,2.4,9034-7188-3674-1865,ZAWTDKESMF,IELHNFA
WTJGblkzWjVMQlZBQ0VVQ05L,9a7af88d5a73cfdeec7170e5b85e857491ecb1da44238f6845809933beb94a11,TlRFek1qUTVNellPSUpNQVFN,49,5.5,4463-9911-9648-3147,LBVACEUCNK,OIJMAQM
ZDJ0cmFtNTNZV0tLS1dORU1C,d93f9978d258c51d4d88f77ac2ba46862a4cfce6d509b58fe0cec38ba4f9cd6c,T1RJME9EY3dNVE1TVkZaSkdP,64,1.7,9321-2845-6960-4636,YWKKKWNEMB,SVFZJGO
WW5aMlptcG9YTVdNSFRaT1hY,0e41b744dd3894b22eeb9e02dacdb94b58729da0c1402adc9d8ad178a33a4288,TmpZME5UYzBOalVJWk5WQlJE,35,3.6,6511-6257-2817-6836,XMWMHTZOXX,IZNVBRD
Yldwd2RYZG5FU09NSkZEVU5V,37a797ffad86b9d3a10a67cf7c19fb692b92f9a410eca87dd9caa796298dd9f1,TlRJME1USTVPVE1GQlpISExS,61,4.3,2704-8392-1732-3371,ESOMJFDUNU,FBZHHLR
ZVdoNVkzZDBCUk1DUVlDRVVR,9a44e4d32dcb3fcbbd8e963f15e35d77dc5aea39daeec27a23ab8dd606ebfdc9,TVRJNU1qVTNORGNMU1JFT1JU,45,2.6,6574-6787-9988-4333,BRMCQYCEUQ,LSREORT
Y0hsaVluRjJVVU9US05CUlNT,742cb65cceb516f8b16554113323f57ad4cd67d4018c80af9bf20b65f85ac854,Tmpjek9UWTJNakVJT0lDVUNJ,71,6,2799-7415-2604-7559,UUOTKNBRSS,IOICUCI
YkhCNllXZG9DRldSWVNBV0VU,37ebae9230593b050ca596fbbede3689b9ecfba57b571567a3060bfc5c76e0e0,TWpjd09EVXdOVE1IQURSUU1T,32,7.8,5169-4727-5828-3404,CFWRYSAWET,HADRQMS
ZFhwcmNYSndDVEpQR0hGQ0FY,d5f9d4f2e8d6643120f595ac35a7d377a0047bc51154b1295a2adcf41ab31e12,TWpRM016YzJNVE1VU1FJSUZR,49,3.1,8829-4712-3067-3313,CTJPGHFCAX,USQIIFQ
YUhsamRtMW1DQUxJVlFNSlBM,3418a0637e2021953ae10f8a903e95f5e3d9f7c697e67dd8e28b990d0e27fac4,TmpFMk9EY3pORGNDQkRSTE1S,34,4.1,9358-2654-3965-3313,CALIVQMJPL,CBDRLMR
YldKbllXdHhJTEdVTlNHWk5S,a0368b3e9ed4af31f4a33e5b1b38a98e272f97e9de145af77b850cdf0bfc04ba,TnpFeE9ETTROVGtLUFFMSUlI,42,1.9,7306-7540-2687-1004,ILGUNSGZNR,KPQLIIH
YUdOa1pIaDBTQkFQV09XRVRU,a0b1c3f148fa4aa589d312e453f9ff2b8082104daf329a475c513d9a0fb81e92,T0RNME9UZzNOemdYQUZMSk9N,45,7.1,5261-6343-5047-1578,SBAPWOWETT,XAFLJOM
WjNKcmJtSjNaS1VYRlRaUkhC,b075d65209d676c29b8afc75a1eb94a9828bfd9ef3870ba0b4d7084cc7437002,T1RrNE16QXlOQU5PS1VEWkJX,32,6.3,6759-2588-5798-4616,ZKUXFTZRHB,NOKUDZBW
YTI1MWVIQm9aTkdYU0NVVUlD,3fcad873c889eab27fdd164b5bde66cf22c23a0a3722f28ec561a25398b1fb23,TlRBd09EVXpPQU9QVVJNWVpM,46,4.3,3240-1421-1413-5031,ZNGXSCUUIC,OPURMYZL
Y1d4MWRHZDRaT0tEWEpVUVlU,b5e0f3f55b47fa3980db47d68b1c495ad67e78600efc9ad2d3ccef407f4b1a30,TnpZM09EQTROekFTSFNGU0pV,37,2.1,2227-7491-7216-6636,ZOKDXJUQYT,SHSFSJU
ZW1WcGFubGpZU1dCSEdJWFpO,a135626b869b8d8e971624795b584c88c17fbf6e0857323e752d7fb1e709087b,TXpNeE9UQTNORFFVWkhERkpO,80,3.4,6508-4191-4223-1203,YSWBHGIXZN,UZHDFJN
YVdsM1pHVndWWEtOVkJXWUNT,33ff23dc9c03e77e388566b7cae955d8731988c382da3cba93afcd34c9ce6890,TVRZeE5qSTROek1MQ0dGQktG,66,3.9,9569-9684-8149-9054,VXKNVBWYCS,LCGFBKF
YW1ocGIzUjZFTlFGRkxXWU1U,2f157a68bb022799c35e8bf1941efb7fce4ea1ecc92c7b8dbe9a19c1537318fb,TVRNMk5ETXdPRGNFT1lWU0NO,69,3.5,2410-2333-6314-8906,ENQFFLWYMT,EOYVSCN
YTJaaGVYSmpHRFZXVVNLTkxR,0661495e4df6958461cc16cef07bbbf3c1f3bed4e15fe88c69d078562a24c900,TXpBME56QTFORE1NUkZRVkVY,26,8.8,1702-6250-8682-5704,GDVWUSKNLQ,MRFQVEX
YUhGMVoyMXRBT01QUVJMR0pB,4567d45efe9f497da87f1ecf3b50e9d70b8dd7c06ec7002777ebe0b9a0e5803c,T0RNeE16QTRPREVZRURVUklL,53,2.3,8788-3661-1178-7738,AOMPQRLGJA,YEDURIK
WkdSd2JYRjVOS0dURVpMS01V,af93444eea826cb26c2326b10e9739a4c3591d5effe8bea713d2e787e88ec50b,TWpVeE5UWTFNRGNER1lTS0tE,64,5.5,2997-1636-1038-6058,NKGTEZLKMU,DGYSKKD
WTIxeVkzSmxXVUNCSllMRkdZ,eeba33935a2785a0865251463bd419252c25e0aae9eaafa3b63f0b3ec84c5a77,TnpNeE1qa3dOak1QRllOSEFW,49,4.3,1264-4542-5888-7560,WUCBJYLFGY,PFYNHAV
WjNGdmEybG9ISElDV1BNWVBW,5b3e8e8489309a9ed39ebe3234c58f7dc410bb092a65f96af15c5a0e20739ac0,TnpFNE9UazBNallMRUpNV1FT,49,2.2,9654-2069-6134-2433,HHICWPMYPV,LEJMWQS
ZG1acWRYTnREQk9ET0dJQUdD,47165555ef3fa0455b8f65e8af3107b2b9f066726909758f2fa20e871e58e1fc,T1RZeU5qTXhOamNCR0RTWFZS,77,2.9,3379-8665-5223-3144,DBODOGIAGC,BGDSXVR
YjNsaGRXcGtHVFdVUFhCVUJC,997ed608b43612b9662fc9832227745af90e39347cba8e95767481d90af6fbf4,TmprMU1qTXdNRE1PQk9TRlFa,75,8.9,7423-5953-4534-2732,GTWUPXBUBB,OBOSFQZ
YTNGNFkySnZOUlRDS0NRSkpK,11c4ec4cbee0f15b6a4220f19add6ee7e10e5ce06a6701365655d9d1856ef6f5,TnpjeE56UXpOamtKTU9FQlhW,35,3.7,4577-6020-1987-9130,NRTCKCQJJJ,JMOEBXV
YTJGdlpuaHRRV05PTFJNVUtQ,e867d5120c3c8f63cbf131c129646508679eef0fdac81e5ed49cc2e866b8e5f3,TXpjd05UUXlNamdLTUhERFNO,61,2.4,9775-3009-6945-6590,QWNOLRMUKP,KMHDDSN
Y0d4dVpXcG5OV0RET1BPREtI,4459a4bb23adbfa9e5654e5230e5e8f9170d709658376c3e1f5c23d529f8f7a7,TWpjeE5UTXhORFVJTEJJT0JS,77,7.2,1588-3608-2907-2729,NWDDOPODKH,ILBIOBR
ZVdwd1lYUjRORVdYR0NWTkFD,88438f2cb9216066122276965538e6362814a562ab20d81b691d31fbadb19994,TlRBNU9UVXdNeklXVkpKWUJJ,61,4.2,6027-2314-4296-2983,NEWXGCVNAC,WVJJYBI
ZDI5dmJuSmxNSVhCRkROWkdH,0831f8d9cbb8e175b157a49b06d21ecc7b999b0f0d62e559ab6f561d069443b7,TWpZMk56QTJPVGNRT0RRUlFP,22,5,3216-3347-6407-2719,MIXBFDNZGG,QODQRQO
Y0dkbWRHOXpDT1pPSVlMTkRW,dc680833bc16e4c0a6d1bc0d459e5025de03bd2b3af30c9d600cde9db29a08b1,T0RFMU9EYzJNVFVTWlRMRlVU,53,3,8622-8220-8285-4183,COZOIYLNDV,SZTLFUT
WVhSbmVHVnFaQ1ZMQkJLWlNX,f020c3d4ee3c4834e098e2e6ff7c6ffd798c03f29edd506b36a4e8691682d418,TmpBeE5qSTRORFVZUFhPTEVS,57,3,2622-1130-6585-6628,ZCVLBBKZSW,YPXOLER
YTJOcVozVnRDQklFWlVZSFRS,bc4fcfba2344788079d006a5ef6f073a3a7271fb254f4a65cb5b866e49dae365,TlRRNU5qZ3lNakFIWU1HQlNP,47,6.9,5964-8495-7490-9545,CBIEZUYHTR,HYMGBSO
ZG5wMGVIVjZJTEtHTUpHQ1VF,bdb9dc994a3ba9c9fe9188469293a7934841ff039d20b668c5848afdf9be241c,TmpBME1qQTBOREVIWkxIREJF,41,1.5,8373-9529-8393-4138,ILKGMJGCUE,HZLHDBE
YzNoMWEyNTZJTFFDSlNPVlNI,c90ab565058cf144caeb8bd587e15ed28de0d3c0b4df4c831ba16f62d128e59d,TnpBeU5EUTNORElGVVpCS0Za,25,2.3,5985-4341-1789-8940,ILQCJSOVSH,FUZBKFZ
YldwbGIydGpaWVBJR1pQUk1G,e827aba499a3e1ec2bf2ef8c95dce481bcaeae0a668e4137f92231ef42ba9e3f,TWpVek16STNNakFPUVVMS01a,23,3.9,4085-3773-8386-7934,ZYPIGZPRMF,OQULKMZ
ZW1SbWFtUmxFWktERUxYU1NH,1bde1959186fb4906a5fa36ce88232c6f5204bce5f7112ddf04ec45c522b35ac,TVRJd056TXlNamtHSVFETFRR,49,4.8,7017-8758-5624-9661,EZKDELXSSG,GIQDLTQ
YTI5aWRIQm5MTURaSUVDU1BJ,a9c31cb451b0c46995e4dc5b573147b432983c560747be546223f79c24d0fbbc,T1RnMk5qSXpOemdFSVJZUkhF,24,3.7,3338-6322-7762-4573,LMDZIECSPI,EIRYRHE
ZUdscGEySnFBWE1PVElMV0hS,87036863a4601ab0af1e51504adfa88514791a384740eae0b5a428d472f2c481,TXpFek5UUTNNVElWWkpMSFhP,49,1,6498-5415-9825-1334,AXMOTILWHR,VZJLHXO
YzJ0NGQzRjBZRk1OT0tPTU9K,fc49b91c58122b2c3c477945303c902af3659a1cfc9ebbbba9a1cf7c7b8c6cf5,TXprM09UY3lOekFTT0NVTE5M,62,7,4219-4606-9725-1558,YFMNOKOMOJ,SOCULNL
Y21WbWVtMTZRSE5LRE9WSUtG,74f3b96cde4a34132c1073628b21c0d945090922007ec38dc6459878207bf7ba,TXpRMU5ERXhNVFlWTlBEU0hJ,27,5.6,5133-4390-9633-1422,QHNKDOVIKF,VNPDSHI
YVdGbWJXdHpRTkdSVkVCQ0RR,8f1efdf1ee1201dff441fcdfec31dea7bd9019a503a89479b10401b2dc76279a,TkRreE5EQTBPRFlTVFdLUEdW,79,2.9,5647-7551-4246-1523,QNGRVEBCDQ,STWKPGV
Y1haM2FYUnRFQUlDRURJSUlB,a3965cff22e57dae73753a88fa0196e53fe3c1e71b3741423e79810f59cd1d63,T1RRNU9EQTRNQVJZU0RQVkZH,61,4.6,4498-3117-3561-4612,EAICEDIIIA,RYSDPVFG
WlhoblpYRnFZV1pIVUxPQ1NT,a8cff5684ff5693b517d4c5ba09736405512b644051cfe9ce3f123cb95e28a22,TXpZd016a3hPQU1IQUROVVpO,38,4.3,9043-8827-4459-9395,YWZHULOCSS,MHADNUZN
YkdWdmRuRnJFUUZGS0ZJVkxT,984cfc25e650cba4798addce9b7ab311d2bb954f9625daa04a72e898e4c89846,TVRZME5UVXdPREVJUkNaSUlO,72,3,4414-6869-8606-6063,EQFFKFIVLS,IRCZIIN
WTNwdGIyMXBLV0NNU0ZJSVZF,305efbb0ce3222eaf60ee5808ff1480d484a4cab05e455a1a2968219a0680d8e,TlRrd01UQXpPRGNQTEZDWFRZ,61,4.7,7223-5304-8541-7192,KWCMSFIIVE,PLFCXTY
Ym5OdWJuUm5aRURJQ0pQVFhY,008653c840f5e97f0334092b44d04e0823d11f528361f13fca078431e688bb2e,TlRNeU9UWXlPVEFXUlFTV1hB,40,3.3,3929-8304-5042-4059,ZEDICJPTXX,WRQSWXA
WjNWa2JHTnhZTFBUQUpRVE9H,1ac6f453d9cebcf098e795064a21a0ad9049a0ea7fbc0de8bee4d3b821da2164,TmpneE1UUXhOelFBS01SVExY,53,3.2,3341-2265-8917-4813,YLPTAJQTOG,AKMRTLX
Y1hSNGNHOXpOUkNFU1hFU0ha,ece69d35d19713b1b7b7c70fff6b69e3a2a22f702866f369aed9189c4f597682,TkRnNU5qZzFNVEFVVVFGVEJV,58,4,4265-3287-3232-2899,NRCESXESHZ,UUQFTBU
YzJSa1oyaHFKVkZSQk9CVkxR,aa9d252fd2f3c38a3e69116c6f7c5ce2cb2f62c2424d0cca6189af0989c27c52,TXpBNE1EZzNNRE1FQ0pYTlpG,42,5.1,5276-1278-2279-7998,JVFRBOBVLQ,ECJXNZF
